Sr.No,Ib (mA),Vb(mv),T1,T2,Normalizarion 100,Inc Volt,Normalization 80,
3903,635,7760,30.5,30,29.16075032,7040,24.78680447,75.21336223
3904,635,7760,30.5,30.5,29.1682236,7050,24.7931568,75.20700994
3905,635,7750,30,30,29.17569688,7050,24.79950913,75.20065765
3906,640,7750,30,30,29.18317017,7050,24.80586147,75.19430536
3907,635,7750,30,30,29.19064345,7050,24.8122138,75.18795307
3908,635,7750,30,30,29.19811673,7050,24.81856613,75.18160078
3909,635,7750,30,30,29.20559002,7050,24.82491847,75.17524849
3910,635,7750,30,30,29.2130633,7050,24.8312708,75.1688962
3911,635,7750,30.5,30.5,29.22053658,7050,24.83762313,75.16254391
3912,630,7750,30,30,29.22800986,7050,24.84397547,75.15619161
3913,635,7750,30,30.5,29.23548315,7050,24.8503278,75.14983932
3914,630,7750,30.5,30,29.24295643,7050,24.85668013,75.14348703
3915,635,7750,30,30,29.25042971,7050,24.86303247,75.13713474
3916,635,7750,30,30,29.257903,7050,24.8693848,75.13078245
3917,630,7750,30,30,29.26537628,7050,24.87573713,75.12443016
3918,630,7750,30,30,29.27284956,7050,24.88208947,75.11807787
3919,635,7750,30,30,29.28032285,7050,24.8884418,75.11172558
3920,635,7750,30,30,29.28779613,7050,24.89479413,75.10537329
3921,635,7750,30.5,30.5,29.29526941,7050,24.90114647,75.099021
3922,640,7750,30,30,29.30274269,7050,24.9074988,75.09266871
3923,635,7750,30.5,30.5,29.31021598,7050,24.91385113,75.08631642
3924,635,7750,30,30,29.31768926,7050,24.92020347,75.07996413
3925,635,7750,30,30,29.32516254,7050,24.9265558,75.07361184
3926,635,7750,30,30.5,29.33263583,7050,24.93290813,75.06725955
3927,635,7750,30,30,29.34010911,7050,24.93926047,75.06090726
3928,635,7750,30,30.5,29.34758239,7050,24.9456128,75.05455497
3929,635,7750,30.5,30,29.35505568,7050,24.95196513,75.04820268
3930,635,7750,30,30,29.36252896,7050,24.95831747,75.04185038
3931,635,7750,30,30,29.37000224,7050,24.9646698,75.03549809
3932,635,7750,30,30,29.37747552,7050,24.97102213,75.0291458
3933,635,7750,30.5,30.5,29.38494881,7050,24.97737447,75.02279351
3934,635,7750,30,30,29.39242209,7050,24.9837268,75.01644122
3935,635,7750,30.5,30,29.39989537,7050,24.99007913,75.01008893
3936,630,7750,30,30,29.40736866,7050,24.99643147,75.00373664
3937,630,7750,30,30,29.41484194,7050,25.0027838,74.99738435
3938,640,7750,30.5,30,29.42231522,7050,25.00913613,74.99103206
3939,635,7750,30,30,29.42978851,7050,25.01548847,74.98467977
3940,635,7750,30.5,30,29.43726179,7050,25.0218408,74.97832748
3941,635,7750,30.5,30,29.44473507,7050,25.02819313,74.97197519
3942,630,7750,30,30,29.45220836,7050,25.03454547,74.9656229
3943,630,7750,30,30,29.45968164,7050,25.0408978,74.95927061
3944,635,7750,30,30,29.46715492,7050,25.04725013,74.95291832
3945,635,7750,30.5,30,29.4746282,7050,25.05360246,74.94656603
3946,635,7750,30.5,30,29.48210149,7050,25.0599548,74.94021374
3947,640,7750,30,30,29.48957477,7050,25.06630713,74.93386145
3948,630,7750,30,30,29.49704805,7050,25.07265946,74.92750915
3949,635,7750,30,30,29.50452134,7050,25.0790118,74.92115686
3950,635,7750,30,30,29.51199462,7050,25.08536413,74.91480457
3951,635,7750,30,30,29.5194679,7050,25.09171646,74.90845228
3952,635,7750,30,30,29.52694119,7050,25.0980688,74.90209999
3953,640,7750,30,30,29.53441447,7050,25.10442113,74.8957477
3954,640,7750,30.5,30.5,29.54188775,7050,25.11077346,74.88939541
3955,640,7750,30,30,29.54936103,7050,25.1171258,74.88304312
3956,640,7750,30.5,30,29.55683432,7050,25.12347813,74.87669083
3957,630,7750,30,30.5,29.5643076,7050,25.12983046,74.87033854
3958,630,7750,30,30.5,29.57178088,7050,25.1361828,74.86398625
3959,635,7750,30,30,29.57925417,7050,25.14253513,74.85763396
3960,635,7750,30.5,30,29.58672745,7050,25.14888746,74.85128167
3961,635,7750,30.5,30.5,29.59420073,7050,25.1552398,74.84492938
3962,635,7750,30.5,30.5,29.60167402,7050,25.16159213,74.83857709
3963,635,7750,30.5,30.5,29.6091473,7050,25.16794446,74.8322248
3964,635,7750,30,30.5,29.61662058,7050,25.1742968,74.82587251
3965,635,7750,30,30.5,29.62409386,7050,25.18064913,74.81952022
3966,635,7750,30,30,29.63156715,7050,25.18700146,74.81316792
3967,635,7750,30.5,30.5,29.63904043,7050,25.1933538,74.80681563
3968,640,7750,30,30.5,29.64651371,7050,25.19970613,74.80046334
3969,635,7750,30,30,29.653987,7050,25.20605846,74.79411105
3970,630,7750,30.5,30,29.66146028,7050,25.2124108,74.78775876
3971,635,7750,30.5,30.5,29.66893356,7050,25.21876313,74.78140647
3972,635,7750,30.5,30,29.67640685,7050,25.22511546,74.77505418
3973,635,7750,30,30,29.68388013,7050,25.2314678,74.76870189
3974,635,7750,30,30,29.69135341,7050,25.23782013,74.7623496
3975,630,7750,30,30,29.69882669,7050,25.24417246,74.75599731
3976,635,7740,30,30,29.70629998,7050,25.2505248,74.74964502
3977,640,7750,30,30.5,29.71377326,7050,25.25687713,74.74329273
3978,635,7740,30,30,29.72124654,7050,25.26322946,74.73694044
3979,635,7740,30.5,30,29.72871983,7050,25.2695818,74.73058815
3980,630,7750,30.5,30,29.73619311,7050,25.27593413,74.72423586
3981,635,7740,30,30.5,29.74366639,7050,25.28228646,74.71788357
3982,640,7740,30.5,30,29.75113968,7050,25.2886388,74.71153128
3983,635,7740,30.5,30,29.75861296,7050,25.29499113,74.70517898
3984,640,7740,30,30,29.76608624,7050,25.30134346,74.69882669
3985,635,7740,30,30,29.77355952,7050,25.3076958,74.6924744
3986,635,7740,30.5,30,29.78103281,7050,25.31404813,74.68612211
3987,635,7740,30,30,29.78850609,7050,25.32040046,74.67976982
3988,635,7740,30,30,29.79597937,7050,25.3267528,74.67341753
3989,635,7740,30.5,30.5,29.80345266,7050,25.33310513,74.66706524
3990,635,7740,30,30,29.81092594,7050,25.33945746,74.66071295
3991,630,7740,30.5,30,29.81839922,7050,25.3458098,74.65436066
3992,635,7740,30,30,29.82587251,7050,25.35216213,74.64800837
3993,635,7740,30.5,30.5,29.83334579,7050,25.35851446,74.64165608
3994,635,7740,30.5,30.5,29.84081907,7050,25.3648668,74.63530379
3995,635,7740,30,30,29.84829235,7050,25.37121913,74.6289515
3996,635,7740,30,30,29.85576564,7050,25.37757146,74.62259921
3997,630,7740,30.5,30,29.86323892,7050,25.3839238,74.61624692
3998,640,7740,30.5,30,29.8707122,7050,25.39027613,74.60989463
3999,630,7740,30.5,30.5,29.87818549,7050,25.39662846,74.60354234
4000,635,7740,30,30,29.88565877,7050,25.4029808,74.59719005
4001,635,7740,30.5,30.5,29.89313205,7050,25.40933313,74.59083775
4002,635,7740,30,30,29.90060534,7050,25.41568546,74.58448546
4003,635,7740,30.5,30.5,29.90807862,7050,25.4220378,74.57813317
4004,635,7740,30,30.5,29.9155519,7050,25.42839013,74.57178088
4005,635,7740,30.5,30,29.92302518,7050,25.43474246,74.56542859
4006,635,7740,30.5,30,29.93049847,7050,25.4410948,74.5590763
4007,635,7740,30.5,30.5,29.93797175,7050,25.44744713,74.55272401
4008,640,7740,30.5,30.5,29.94544503,7050,25.45379946,74.54637172
4009,635,7740,30,30,29.95291832,7050,25.46015179,74.54001943
4010,635,7740,30,30,29.9603916,7050,25.46650413,74.53366714
4011,635,7740,30.5,30.5,29.96786488,7050,25.47285646,74.52731485
4012,635,7740,30.5,30,29.97533817,7050,25.47920879,74.52096256
4013,635,7740,30.5,30,29.98281145,7050,25.48556113,74.51461027
4014,635,7740,30.5,30,29.99028473,7050,25.49191346,74.50825798
4015,635,7740,30.5,30.5,29.99775802,7050,25.49826579,74.50190569
4016,630,7740,30.5,30,30.0052313,7060,25.50461813,74.4955534
4017,635,7740,30.5,30.5,30.01270458,7060,25.51097046,74.48920111
4018,635,7740,30.5,30.5,30.02017786,7060,25.51732279,74.48284882
4019,635,7740,30.5,30,30.02765115,7060,25.52367513,74.47649652
4020,635,7740,30.5,30.5,30.03512443,7060,25.53002746,74.47014423
4021,635,7740,30.5,30.5,30.04259771,7060,25.53637979,74.46379194
4022,630,7740,30.5,30,30.050071,7060,25.54273213,74.45743965
4023,635,7740,30.5,30.5,30.05754428,7060,25.54908446,74.45108736
4024,640,7740,30.5,30.5,30.06501756,7060,25.55543679,74.44473507
4025,635,7740,30.5,30.5,30.07249085,7060,25.56178913,74.43838278
4026,635,7740,30.5,30.5,30.07996413,7060,25.56814146,74.43203049
4027,635,7740,30.5,30,30.08743741,7060,25.57449379,74.4256782
4028,635,7740,30,30,30.09491069,7060,25.58084613,74.41932591
4029,635,7740,30,30,30.10238398,7060,25.58719846,74.41297362
4030,635,7740,30.5,30.5,30.10985726,7060,25.59355079,74.40662133
4031,635,7740,30.5,30.5,30.11733054,7060,25.59990313,74.40026904
4032,635,7740,30.5,30.5,30.12480383,7060,25.60625546,74.39391675
4033,635,7740,30.5,30.5,30.13227711,7060,25.61260779,74.38756446
4034,630,7740,30.5,30.5,30.13975039,7060,25.61896013,74.38121217
4035,630,7740,30.5,30,30.14722368,7060,25.62531246,74.37485988
4036,635,7740,30.5,30.5,30.15469696,7060,25.63166479,74.36850759
4037,635,7740,30.5,30.5,30.16217024,7060,25.63801713,74.36215529
4038,630,7740,30,30,30.16964352,7060,25.64436946,74.355803
4039,640,7740,30.5,30.5,30.17711681,7060,25.65072179,74.34945071
4040,635,7740,30.5,30.5,30.18459009,7060,25.65707413,74.34309842
4041,635,7740,30.5,30.5,30.19206337,7060,25.66342646,74.33674613
4042,635,7740,30.5,30,30.19953666,7060,25.66977879,74.33039384
4043,635,7740,30.5,30,30.20700994,7060,25.67613113,74.32404155
4044,635,7740,30.5,30.5,30.21448322,7060,25.68248346,74.31768926
4045,635,7740,30.5,30,30.22195651,7060,25.68883579,74.31133697
4046,635,7740,30.5,30.5,30.22942979,7060,25.69518813,74.30498468
4047,635,7740,30.5,30.5,30.23690307,7060,25.70154046,74.29863239
4048,635,7740,30.5,30.5,30.24437635,7060,25.70789279,74.2922801
4049,635,7740,30.5,30.5,30.25184964,7060,25.71424513,74.28592781
4050,635,7740,30.5,30.5,30.25932292,7060,25.72059746,74.27957552
4051,635,7740,30.5,30.5,30.2667962,7060,25.72694979,74.27322323
4052,635,7740,30.5,30.5,30.27426949,7060,25.73330213,74.26687094
4053,635,7730,30.5,30.5,30.28174277,7060,25.73965446,74.26051865
4054,635,7740,30.5,30.5,30.28921605,7060,25.74600679,74.25416636
4055,635,7740,30.5,30.5,30.29668934,7060,25.75235913,74.24781406
4056,640,7740,30.5,30.5,30.30416262,7060,25.75871146,74.24146177
4057,635,7740,30.5,30.5,30.3116359,7060,25.76506379,74.23510948
4058,635,7740,30.5,30.5,30.31910918,7060,25.77141613,74.22875719
4059,635,7730,30.5,30.5,30.32658247,7060,25.77776846,74.2224049
4060,630,7740,30.5,30.5,30.33405575,7060,25.78412079,74.21605261
4061,635,7730,30.5,30,30.34152903,7060,25.79047313,74.20970032
4062,635,7730,30.5,30.5,30.34900232,7060,25.79682546,74.20334803
4063,640,7730,30.5,30.5,30.3564756,7060,25.80317779,74.19699574
4064,635,7730,30.5,30.5,30.36394888,7060,25.80953013,74.19064345
4065,635,7730,30.5,30.5,30.37142217,7060,25.81588246,74.18429116
4066,635,7730,30.5,30.5,30.37889545,7060,25.82223479,74.17793887
4067,640,7730,30,30.5,30.38636873,7060,25.82858713,74.17158658
4068,640,7730,30.5,30,30.39384201,7060,25.83493946,74.16523429
4069,630,7730,30.5,30.5,30.4013153,7060,25.84129179,74.158882
4070,635,7730,30.5,30.5,30.40878858,7060,25.84764413,74.15252971
4071,630,7730,30.5,30,30.41626186,7060,25.85399646,74.14617742
4072,630,7730,30.5,30,30.42373515,7060,25.86034879,74.13982512
4073,635,7730,30,30,30.43120843,7060,25.86670113,74.13347283
4074,635,7730,30.5,30.5,30.43868171,7060,25.87305346,74.12712054
4075,630,7730,30.5,30.5,30.446155,7060,25.87940579,74.12076825
4076,640,7730,30.5,30.5,30.45362828,7060,25.88575812,74.11441596
4077,630,7730,30.5,30,30.46110156,7060,25.89211046,74.10806367
4078,635,7730,30,30,30.46857484,7060,25.89846279,74.10171138
4079,630,7730,30,30,30.47604813,7060,25.90481512,74.09535909
4080,635,7730,30.5,30.5,30.48352141,7060,25.91116746,74.0890068
4081,640,7730,30,30,30.49099469,7060,25.91751979,74.08265451
4082,635,7730,30.5,30,30.49846798,7060,25.92387212,74.07630222
4083,635,7730,30,30,30.50594126,7060,25.93022446,74.06994993
4084,640,7730,30.5,30,30.51341454,7060,25.93657679,74.06359764
4085,635,7730,30.5,30.5,30.52088783,7060,25.94292912,74.05724535
4086,635,7730,30.5,30.5,30.52836111,7060,25.94928146,74.05089306
4087,635,7730,30.5,30.5,30.53583439,7060,25.95563379,74.04454077
4088,635,7730,30.5,30.5,30.54330768,7060,25.96198612,74.03818848
4089,635,7730,30.5,30,30.55078096,7060,25.96833846,74.03183619
4090,640,7730,30.5,30.5,30.55825424,7060,25.97469079,74.02548389
4091,635,7730,30.5,30,30.56572752,7060,25.98104312,74.0191316
4092,635,7730,30,30,30.57320081,7060,25.98739546,74.01277931
4093,635,7730,30.5,30.5,30.58067409,7060,25.99374779,74.00642702
4094,630,7730,30,30,30.58814737,7060,26.00010012,74.00007473
4095,635,7730,30.5,30.5,30.59562066,7060,26.00645246,73.99372244
4096,635,7730,30.5,30.5,30.60309394,7060,26.01280479,73.98737015
4097,630,7730,30.5,30.5,30.61056722,7060,26.01915712,73.98101786
4098,640,7730,30,30,30.61804051,7060,26.02550946,73.97466557
4099,635,7730,30.5,30.5,30.62551379,7060,26.03186179,73.96831328
4100,635,7730,30,30,30.63298707,7060,26.03821412,73.96196099
4101,640,7730,30.5,30.5,30.64046035,7060,26.04456646,73.9556087
4102,630,7730,30.5,30.5,30.64793364,7060,26.05091879,73.94925641
4103,635,7730,30,30,30.65540692,7060,26.05727112,73.94290412
4104,635,7730,30.5,30.5,30.6628802,7060,26.06362346,73.93655183
4105,635,7730,30.5,30.5,30.67035349,7060,26.06997579,73.93019954
4106,630,7730,30.5,30,30.67782677,7060,26.07632812,73.92384725
4107,635,7730,30.5,30.5,30.68530005,7060,26.08268046,73.91749496
4108,635,7730,30.5,30.5,30.69277334,7060,26.08903279,73.91114266
4109,635,7730,30,30,30.70024662,7060,26.09538512,73.90479037
4110,635,7730,30.5,30,30.7077199,7060,26.10173746,73.89843808
4111,635,7730,30.5,30,30.71519318,7060,26.10808979,73.89208579
4112,635,7730,30,30,30.72266647,7060,26.11444212,73.8857335
4113,635,7730,30,30,30.73013975,7060,26.12079446,73.87938121
4114,635,7730,30.5,30.5,30.73761303,7060,26.12714679,73.87302892
4115,630,7730,30,30,30.74508632,7060,26.13349912,73.86667663
4116,635,7730,30,30,30.7525596,7060,26.13985146,73.86032434
4117,635,7730,30,30,30.76003288,7060,26.14620379,73.85397205
4118,635,7730,30.5,30.5,30.76750617,7060,26.15255612,73.84761976
4119,635,7730,30.5,30.5,30.77497945,7060,26.15890846,73.84126747
4120,635,7730,30,30,30.78245273,7060,26.16526079,73.83491518
4121,635,7730,30.5,30.5,30.78992601,7060,26.17161312,73.82856289
4122,635,7730,30.5,30.5,30.7973993,7060,26.17796546,73.8222106
4123,635,7730,30.5,30.5,30.80487258,7060,26.18431779,73.81585831
4124,640,7730,30,30,30.81234586,7060,26.19067012,73.80950602
4125,635,7730,30.5,30.5,30.81981915,7060,26.19702246,73.80315373
4126,635,7730,30,30,30.82729243,7060,26.20337479,73.79680143
4127,635,7730,30,30,30.83476571,7060,26.20972712,73.79044914
4128,630,7730,30,30,30.842239,7060,26.21607946,73.78409685
4129,640,7720,30,30,30.84971228,7070,26.22243179,73.77774456
4130,635,7730,30.5,30.5,30.85718556,7070,26.22878412,73.77139227
4131,635,7730,30,30,30.86465884,7070,26.23513646,73.76503998
4132,635,7720,30,30,30.87213213,7070,26.24148879,73.75868769
4133,635,7720,30,30,30.87960541,7070,26.24784112,73.7523354
4134,635,7720,30,30,30.88707869,7070,26.25419346,73.74598311
4135,635,7720,30,30,30.89455198,7070,26.26054579,73.73963082
4136,635,7720,30.5,30.5,30.90202526,7070,26.26689812,73.73327853
4137,635,7720,30,30,30.90949854,7070,26.27325046,73.72692624
4138,640,7720,30.5,30.5,30.91697183,7070,26.27960279,73.72057395
4139,635,7720,30,30,30.92444511,7070,26.28595512,73.71422166
4140,640,7720,30.5,30,30.93191839,7070,26.29230745,73.70786937
4141,635,7720,30.5,30.5,30.93939167,7070,26.29865979,73.70151708
4142,635,7720,30.5,30.5,30.94686496,7070,26.30501212,73.69516479
4143,630,7720,30.5,30,30.95433824,7070,26.31136445,73.6888125
4144,635,7720,30.5,30.5,30.96181152,7070,26.31771679,73.6824602
4145,630,7720,30.5,30,30.96928481,7070,26.32406912,73.67610791
4146,635,7720,30.5,30.5,30.97675809,7070,26.33042145,73.66975562
4147,635,7720,30.5,30.5,30.98423137,7070,26.33677379,73.66340333
4148,630,7720,30.5,30.5,30.99170466,7070,26.34312612,73.65705104
4149,635,7720,30.5,30.5,30.99917794,7070,26.34947845,73.65069875
4150,630,7720,30.5,30.5,31.00665122,7070,26.35583079,73.64434646
4151,630,7720,30.5,30.5,31.0141245,7070,26.36218312,73.63799417
4152,640,7720,30.5,30.5,31.02159779,7070,26.36853545,73.63164188
4153,635,7720,30.5,30.5,31.02907107,7070,26.37488779,73.62528959
4154,640,7720,30.5,30.5,31.03654435,7070,26.38124012,73.6189373
4155,640,7720,30.5,30.5,31.04401764,7070,26.38759245,73.61258501
4156,635,7720,30.5,30.5,31.05149092,7070,26.39394479,73.60623272
4157,635,7720,30.5,30.5,31.0589642,7070,26.40029712,73.59988043
4158,630,7720,30.5,30.5,31.06643749,7070,26.40664945,73.59352814
4159,635,7720,30.5,30,31.07391077,7070,26.41300179,73.58717585
4160,635,7720,30.5,30.5,31.08138405,7070,26.41935412,73.58082356
4161,635,7720,30.5,30.5,31.08885734,7070,26.42570645,73.57447127
4162,635,7720,30.5,30.5,31.09633062,7070,26.43205879,73.56811897
4163,635,7720,30.5,30.5,31.1038039,7070,26.43841112,73.56176668
4164,635,7720,30.5,30.5,31.11127718,7070,26.44476345,73.55541439
4165,630,7720,30.5,30,31.11875047,7070,26.45111579,73.5490621
4166,630,7720,30,30,31.12622375,7070,26.45746812,73.54270981
4167,635,7720,30.5,30.5,31.13369703,7070,26.46382045,73.53635752
4168,635,7720,30.5,30.5,31.14117032,7070,26.47017279,73.53000523
4169,635,7720,30.5,30.5,31.1486436,7070,26.47652512,73.52365294
4170,635,7720,30.5,30.5,31.15611688,7070,26.48287745,73.51730065
4171,640,7720,30.5,30.5,31.16359017,7070,26.48922979,73.51094836
4172,640,7720,30.5,30.5,31.17106345,7070,26.49558212,73.50459607
4173,630,7720,30.5,30.5,31.17853673,7070,26.50193445,73.49824378
4174,630,7720,30.5,30.5,31.18601001,7070,26.50828679,73.49189149
4175,630,7720,30.5,30.5,31.1934833,7070,26.51463912,73.4855392
4176,635,7720,30.5,30.5,31.20095658,7070,26.52099145,73.47918691
4177,635,7720,30.5,30.5,31.20842986,7070,26.52734379,73.47283462
4178,640,7720,30,30,31.21590315,7070,26.53369612,73.46648233
4179,635,7720,30.5,30.5,31.22337643,7070,26.54004845,73.46013003
4180,635,7720,30.5,30.5,31.23084971,7070,26.54640079,73.45377774
4181,630,7720,30.5,30.5,31.238323,7070,26.55275312,73.44742545
4182,635,7720,30.5,30.5,31.24579628,7070,26.55910545,73.44107316
4183,635,7720,30.5,30.5,31.25326956,7070,26.56545779,73.43472087
4184,640,7720,30.5,30,31.26074284,7070,26.57181012,73.42836858
4185,635,7720,30.5,30.5,31.26821613,7070,26.57816245,73.42201629
4186,640,7720,30.5,30.5,31.27568941,7070,26.58451479,73.415664
4187,640,7720,30.5,30,31.28316269,7070,26.59086712,73.40931171
4188,635,7720,30.5,30.5,31.29063598,7070,26.59721945,73.40295942
4189,630,7720,30,30,31.29810926,7070,26.60357179,73.39660713
4190,635,7720,30,30,31.30558254,7070,26.60992412,73.39025484
4191,635,7720,30.5,30,31.31305583,7070,26.61627645,73.38390255
4192,635,7720,30.5,30,31.32052911,7070,26.62262879,73.37755026
4193,635,7720,30.5,30.5,31.32800239,7070,26.62898112,73.37119797
4194,635,7720,30,30,31.33547567,7070,26.63533345,73.36484568
4195,630,7720,30,30,31.34294896,7070,26.64168579,73.35849339
4196,635,7720,30.5,30,31.35042224,7070,26.64803812,73.3521411
4197,635,7720,30.5,30.5,31.35789552,7070,26.65439045,73.3457888
4198,635,7720,30.5,30.5,31.36536881,7070,26.66074279,73.33943651
4199,635,7720,30.5,30.5,31.37284209,7070,26.66709512,73.33308422
